p1	p2	turn	cost	sampled	components	large_size	small_size	core	pair	charge	separator
12919748169984	2147545514880	1	10	true	2	19	1	[1, 5, 261, 265, 513, 517, 768, 774, 1024, 1028, 1034, 1280, 1286, 1288, 1538, 1546, 1794, 1798, 2054]	[2]	1	2
8899658780928	755976111040	1	1	true	2	13	5	[1, 4, 10, 18, 258, 262, 270, 272, 278, 518, 522, 524, 530]	[1, 5, 261, 265, 517]	-3	2
13022860941056	2181905515456	0	189	false	2	23	1	[1, 4, 8, 13, 16, 20, 24, 30, 38, 261, 265, 273, 276, 280, 286, 290, 294, 521, 525, 528, 532, 538, 546]	[1]	-1	2
13022860941056	2181905515480	1	190	false	2	23	3	[1, 5, 261, 265, 513, 517, 768, 772, 777, 1024, 1028, 1032, 1280, 1286, 1288, 1538, 1546, 1792, 1798, 1802, 2048, 2054, 2306]	[2, 6, 258]	2	2
8796495680352	481064649696	1	1	true	2	12	4	[0, 4, 10, 12, 16, 258, 262, 270, 274, 518, 522, 526]	[1, 5, 261, 265]	-2	2
9174452801536	515406561472	0	1	true	2	8	4	[0, 4, 9, 12, 261, 269, 517, 521]	[2, 6, 262, 266]	2	4
9749979729920	2181870125312	0	33	true	2	14	4	[1, 4, 8, 13, 16, 20, 24, 30, 261, 265, 276, 281, 286, 521]	[2, 6, 262, 266]	2	1
9749979729984	2181872222688	1	122	false	2	18	4	[1, 4, 8, 12, 18, 20, 24, 30, 257, 262, 264, 270, 278, 282, 522, 524, 530, 534]	[1, 5, 261, 265]	-2	2
9750013284416	2181905777120	0	125	false	2	19	4	[1, 4, 8, 13, 16, 20, 24, 30, 256, 261, 265, 273, 276, 281, 286, 521, 525, 528, 533]	[2, 6, 262, 266]	2	2
9749878800448	2181905252832	1	2	true	2	17	2	[1, 4, 8, 12, 18, 20, 24, 30, 264, 270, 278, 282, 284, 522, 524, 530, 534]	[1, 5]	-1	2
9750013022272	2181905252832	0	137	false	2	17	4	[1, 4, 8, 13, 16, 20, 24, 30, 256, 261, 265, 273, 276, 521, 525, 528, 533]	[2, 6, 262, 266]	2	2
9750013284416	2181906039272	1	263	false	2	20	4	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 270, 278, 282, 284, 514, 522, 524, 530, 534]	[1, 5, 261, 265]	-2	2
9749979468608	2181871698912	0	116	false	2	17	4	[1, 4, 8, 13, 16, 20, 24, 30, 261, 265, 273, 276, 516, 520, 525, 528, 533]	[2, 6, 262, 266]	2	2
9749979730752	2181872485352	1	120	true	2	20	4	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 270, 278, 282, 514, 522, 524, 530, 532, 536]	[1, 5, 261, 265]	-2	2
9749979729920	2164690780544	0	1	true	2	15	4	[1, 4, 8, 13, 16, 20, 26, 30, 261, 265, 273, 278, 286, 521, 525]	[2, 6, 262, 266]	2	2
9750030063360	2181905777568	0	138	false	2	20	4	[1, 4, 8, 13, 16, 20, 24, 30, 256, 260, 265, 273, 276, 281, 286, 514, 516, 520, 525, 533]	[2, 6, 262, 266]	2	2
9750030063360	2181906039720	1	139	false	2	21	4	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 270, 278, 280, 284, 514, 522, 530, 532, 536, 541]	[1, 5, 261, 265]	-2	2
9750030063424	2181906039784	0	647	false	2	22	4	[1, 4, 8, 13, 16, 20, 24, 30, 256, 260, 265, 273, 276, 281, 284, 514, 516, 520, 525, 528, 533, 541]	[2, 6, 262, 266]	2	2
9749997031792	2181972888544	0	219	false	2	23	4	[1, 5, 261, 265, 513, 516, 520, 768, 773, 776, 1025, 1033, 1280, 1285, 1288, 1536, 1540, 1544, 1794, 1796, 1800, 2054, 2058]	[2, 6, 262, 266]	2	2
9749997031792	2181973150712	1	220	false	2	24	4	[1, 4, 8, 12, 18, 20, 24, 30, 256, 260, 264, 270, 278, 280, 286, 290, 514, 516, 520, 524, 530, 532, 538, 546]	[1, 5, 261, 265]	-2	2
9741439861616	2181972887520	1	156	false	2	21	3	[0, 4, 8, 14, 16, 20, 26, 258, 260, 266, 274, 276, 280, 286, 513, 516, 520, 526, 528, 532, 538]	[1, 5, 257]	-2	2
9689900259184	2164725908448	0	250	false	2	19	4	[1, 4, 8, 13, 16, 21, 256, 260, 265, 273, 276, 281, 514, 516, 520, 525, 528, 532, 538]	[2, 6, 262, 266]	2	2
9689900259184	2164725908472	1	251	false	2	20	4	[1, 4, 8, 14, 16, 20, 24, 30, 256, 260, 266, 274, 276, 282, 514, 516, 520, 526, 528, 534]	[1, 5, 261, 265]	-2	2
120394354736	257699610624	0	1	true	2	8	2	[0, 4, 8, 13, 257, 260, 514, 518]	[2, 6]	1	4
9741389533296	2181872222688	1	116	false	2	17	4	[0, 4, 8, 14, 16, 20, 26, 258, 260, 266, 274, 278, 513, 516, 520, 526, 530]	[1, 5, 261, 265]	-2	2
9741423087728	2181905777120	0	117	false	2	18	4	[0, 4, 8, 13, 16, 20, 25, 257, 260, 265, 273, 277, 280, 514, 516, 520, 525, 529]	[2, 6, 262, 266]	2	2
8899609497600	1580609831296	1	2	true	2	12	4	[1, 4, 10, 14, 22, 256, 262, 270, 274, 276, 522, 526]	[1, 5, 261, 265]	-2	2
9741423087728	2181905777144	1	189	false	2	19	4	[2, 4, 8, 12, 18, 22, 262, 264, 270, 278, 282, 284, 516, 520, 524, 530, 532, 536, 542]	[1, 5, 261, 265]	-2	2
9689848877152	2130328945088	1	7	true	2	11	4	[1, 4, 10, 14, 270, 274, 516, 522, 524, 528, 534]	[1, 5, 261, 265]	-2	4
9741389534064	2181872223224	1	146	false	2	19	4	[2, 4, 8, 12, 18, 20, 24, 262, 264, 270, 278, 282, 516, 520, 524, 530, 532, 536, 542]	[1, 5, 261, 265]	-2	2
9741439866736	2181905777656	0	726	false	2	21	4	[1, 4, 8, 12, 17, 20, 24, 30, 261, 264, 269, 277, 280, 284, 516, 520, 524, 529, 532, 536, 541]	[2, 6, 262, 266]	2	2
9174452797696	532585382144	0	1	true	2	8	3	[0, 5, 8, 12, 17, 257, 269, 512]	[2, 6, 258]	2	4
9750029533952	2181972887488	1	140	false	2	21	3	[1, 4, 8, 12, 18, 20, 24, 30, 257, 260, 266, 270, 278, 280, 284, 290, 526, 530, 532, 536, 542]	[1, 5, 257]	-2	2
8925380087824	1632149963168	1	6	true	2	18	4	[1, 4, 8, 12, 18, 22, 30, 257, 260, 264, 270, 278, 282, 284, 517, 522, 530, 534]	[1, 5, 261, 265]	-2	2
8891018514432	1632148390272	1	1	true	2	13	4	[1, 4, 10, 12, 18, 22, 30, 270, 278, 282, 284, 530, 534]	[1, 5, 261, 265]	-2	2
8925346533488	1906994315744	1	123	false	2	18	4	[1, 4, 8, 12, 18, 26, 30, 257, 260, 264, 270, 278, 282, 517, 520, 524, 530, 534]	[1, 5, 261, 265]	-2	2
8925380087920	1907027870176	0	126	false	2	19	4	[1, 4, 257, 261, 517, 521, 769, 777, 1024, 1029, 1032, 1280, 1284, 1288, 1536, 1540, 1546, 1794, 1798]	[2, 6, 262, 266]	2	2
8925380087920	1907028132344	1	132	false	2	20	4	[1, 4, 8, 12, 18, 26, 30, 256, 260, 264, 270, 278, 282, 284, 514, 516, 520, 524, 530, 534]	[1, 5, 261, 265]	-2	2
9750013808752	2181906039288	0	344	false	2	21	4	[1, 4, 8, 12, 17, 21, 256, 260, 264, 269, 277, 281, 284, 514, 516, 520, 524, 529, 532, 536, 541]	[2, 6, 262, 266]	2	2
824767943520	274904122336	0	1	true	2	10	2	[0, 4, 9, 12, 16, 257, 261, 273, 514, 516]	[2, 6]	1	4
9071373582688	481047871968	0	1	true	2	10	3	[0, 4, 9, 12, 257, 261, 269, 517, 521, 524]	[2, 6, 258]	2	4
8796496200560	1855454183904	1	4	true	2	15	3	[1, 4, 8, 14, 16, 21, 257, 262, 266, 274, 278, 522, 526, 534, 538]	[1, 5, 257]	-2	2
9629770449776	2147613149152	1	193	false	2	22	3	[1, 5, 258, 260, 265, 518, 520, 770, 774, 776, 1026, 1034, 1280, 1286, 1288, 1536, 1540, 1544, 1794, 1796, 1802, 2054]	[1, 5, 257]	-2	2
8899608970096	1580673796032	0	32	true	2	17	3	[2, 6, 8, 13, 16, 20, 25, 258, 273, 277, 280, 285, 518, 520, 525, 529, 537]	[2, 6, 258]	2	2
8908166660112	481046823296	0	1	true	2	13	3	[1, 5, 8, 14, 22, 257, 265, 270, 274, 278, 513, 517, 530]	[2, 6, 258]	2	2
8908200215408	1580676941792	0	221	false	2	21	3	[2, 6, 262, 266, 514, 516, 520, 768, 773, 776, 1025, 1033, 1281, 1285, 1288, 1541, 1544, 1793, 1796, 1801, 2053]	[2, 6, 258]	2	2
8925379035184	1597853664768	0	15	true	2	17	3	[2, 4, 10, 12, 17, 21, 29, 258, 262, 277, 281, 284, 289, 518, 522, 537, 541]	[2, 6, 258]	2	1
8925380084592	1632217073632	1	357	false	2	22	3	[1, 4, 8, 12, 18, 22, 30, 257, 260, 264, 270, 278, 282, 284, 290, 517, 520, 524, 530, 532, 536, 542]	[1, 5, 257]	-2	2
9724260521744	2181906039736	1	1	true	2	21	4	[1, 4, 8, 14, 22, 24, 30, 256, 260, 266, 274, 276, 280, 286, 514, 516, 520, 526, 528, 532, 538]	[1, 5, 261, 265]	-2	2
9174051717488	2130315315168	1	64	true	2	17	1	[1, 4, 8, 14, 16, 22, 26, 257, 260, 266, 274, 517, 520, 526, 528, 534, 538]	[1]	-1	2
9182641914224	2130415978464	1	134	false	2	21	1	[1, 5, 261, 265, 513, 516, 520, 768, 774, 776, 1026, 1034, 1280, 1286, 1288, 1538, 1546, 1794, 1798, 1802, 2054]	[1]	-1	2
9174452797792	2130315313632	0	11	true	2	13	3	[0, 4, 9, 12, 257, 261, 269, 514, 516, 521, 524, 529, 533]	[2, 6, 258]	2	2
9174454370672	2130415978464	1	115	false	2	19	3	[1, 4, 8, 14, 16, 22, 26, 257, 260, 266, 274, 282, 286, 517, 520, 526, 528, 534, 538]	[1, 5, 257]	-2	2
9183044567408	2130415978464	0	299	false	2	21	3	[2, 6, 262, 266, 514, 516, 520, 768, 773, 776, 1025, 1033, 1280, 1285, 1288, 1537, 1545, 1793, 1797, 1801, 2053]	[2, 6, 258]	2	2
9200224436528	2181954012928	0	189	false	2	19	3	[2, 4, 8, 12, 17, 20, 25, 29, 258, 260, 264, 277, 285, 289, 518, 522, 532, 537, 541]	[2, 6, 258]	2	1
9200224436336	2181947720800	0	210	false	2	18	3	[2, 4, 8, 12, 17, 20, 25, 29, 258, 260, 264, 269, 285, 289, 518, 520, 524, 541]	[2, 6, 258]	2	1
9199820210496	2147492038592	1	6	true	2	15	1	[1, 4, 9, 12, 18, 20, 26, 30, 257, 278, 524, 530, 532, 538, 542]	[1]	-1	2
9174452797760	2130412832704	1	2	true	2	14	3	[1, 4, 10, 12, 18, 22, 270, 278, 282, 516, 522, 524, 530, 534]	[1, 5, 257]	-2	2
9200223388016	2147592701888	0	144	false	2	20	3	[2, 4, 10, 12, 17, 20, 25, 29, 258, 262, 277, 285, 289, 518, 522, 524, 529, 532, 537, 541]	[2, 6, 258]	2	2
9105734893936	1941435844576	1	122	false	2	17	3	[1, 4, 8, 14, 16, 22, 26, 256, 260, 274, 282, 286, 514, 517, 528, 534, 538]	[1, 5, 257]	-2	1
9131504959856	1941435844576	0	250	false	2	19	3	[2, 4, 10, 20, 25, 29, 258, 260, 264, 277, 285, 289, 518, 520, 524, 529, 532, 537, 541]	[2, 6, 258]	2	1
9200224436592	2181956110304	1	1147	false	2	22	3	[1, 4, 8, 12, 18, 20, 26, 30, 257, 260, 264, 270, 278, 286, 290, 517, 520, 524, 530, 532, 538, 542]	[1, 5, 257]	-2	2
3418812055872	1889848001504	1	1	true	2	18	1	[1, 4, 8, 14, 22, 24, 29, 258, 260, 266, 274, 276, 282, 518, 520, 526, 528, 534]	[1]	-1	2
8796126578496	481065173984	1	1	true	2	15	1	[1, 4, 8, 14, 16, 22, 257, 262, 266, 274, 278, 282, 522, 526, 530]	[1]	-1	2
13039538536704	2164725908384	1	2	true	2	18	1	[1, 4, 8, 12, 18, 20, 24, 29, 262, 264, 270, 278, 280, 286, 522, 524, 530, 538]	[1]	-1	2
13039555313728	2190495711712	1	13	true	2	19	1	[1, 4, 8, 12, 18, 20, 24, 28, 34, 260, 266, 270, 278, 280, 286, 526, 530, 532, 538]	[1]	-1	2
8924960130880	816106177504	1	2	true	2	19	1	[0, 4, 8, 12, 18, 26, 257, 262, 264, 270, 278, 280, 286, 522, 524, 530, 532, 536, 541]	[1]	-1	2
13048162289472	2194790810592	0	459	false	2	24	1	[1, 4, 8, 12, 16, 21, 24, 28, 32, 38, 257, 262, 265, 268, 273, 281, 284, 288, 525, 528, 533, 536, 540, 546]	[2]	1	2
13048162291520	2194857922528	1	460	false	2	26	1	[0, 4, 8, 12, 18, 20, 26, 258, 260, 264, 270, 278, 280, 286, 289, 294, 513, 516, 520, 524, 530, 532, 536, 540, 544, 550]	[1]	-1	2
9749996507392	2190495712160	1	2	true	2	19	4	[0, 4, 8, 12, 18, 20, 24, 30, 257, 262, 264, 270, 278, 280, 286, 522, 530, 532, 538]	[1, 5, 261, 265]	-2	2
9741439866688	2190495712224	0	106	false	2	20	4	[1, 4, 8, 12, 17, 20, 24, 29, 261, 264, 269, 277, 280, 284, 521, 524, 529, 532, 536, 542]	[2, 6, 262, 266]	2	2
9741439866688	2194790810592	1	107	false	2	22	4	[1, 4, 8, 14, 16, 22, 256, 260, 266, 274, 276, 282, 290, 514, 516, 520, 526, 528, 532, 536, 542, 546]	[1, 5, 261, 265]	-2	2
8925379563584	1640739897824	1	2	true	2	18	4	[0, 4, 8, 12, 18, 22, 30, 257, 262, 264, 270, 278, 282, 284, 522, 524, 530, 534]	[1, 5, 261, 265]	-2	2
9750030063424	2194790810592	0	239	false	2	23	4	[1, 4, 8, 12, 16, 21, 24, 28, 33, 257, 262, 265, 268, 273, 281, 284, 288, 525, 528, 533, 536, 540, 546]	[2, 6, 262, 266]	2	2
9741406310400	515424911904	0	8	true	2	13	4	[1, 4, 10, 261, 264, 521, 773, 776, 1025, 1028, 1032, 1285, 1290]	[2, 6, 262, 266]	2	1
12988502251328	2173315843040	0	123	false	2	24	1	[2, 6, 262, 266, 514, 518, 768, 772, 778, 1024, 1028, 1032, 1280, 1285, 1288, 1537, 1545, 1792, 1797, 1800, 2049, 2052, 2057, 2309]	[1]	-1	2
12988502251328	2177610941408	1	124	false	2	24	3	[1, 5, 261, 265, 513, 517, 768, 772, 777, 1024, 1028, 1032, 1280, 1286, 1288, 1538, 1546, 1792, 1798, 1800, 2050, 2052, 2058, 2310]	[2, 6, 258]	2	2
12223998334016	1915617805024	0	4	true	2	13	12	[2, 6, 262, 266, 514, 518, 768, 772, 778, 1025, 1028, 1033, 1285]	[0, 4, 8, 12, 17, 258, 261, 264, 269, 521, 524, 529]	oversized	2
378176802912	1082393625280	1	1	true	2	16	3	[2, 4, 8, 14, 16, 22, 257, 260, 266, 274, 276, 282, 517, 520, 526, 534]	[1, 5, 257]	-2	2
395356148000	1082391528192	0	12	true	2	13	3	[0, 4, 8, 13, 16, 21, 260, 273, 276, 281, 518, 528, 533]	[2, 6, 258]	2	1
3152725152064	532671368160	0	1	true	2	16	5	[1, 4, 9, 12, 17, 256, 261, 269, 272, 514, 516, 521, 524, 528, 532, 538]	[1, 4, 10, 258, 262]	1	2
9724092219648	2130329993984	0	3	true	2	11	2	[1, 4, 8, 13, 16, 22, 260, 265, 276, 517, 520]	[2, 6]	1	3
9174402465792	1030917982720	1	1	true	2	11	2	[1, 4, 10, 12, 18, 270, 272, 278, 280, 530, 538]	[1, 5]	-1	4
13022694211840	2181970266880	1	182	false	2	16	2	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 270, 280, 514, 522, 524]	[1, 5]	-1	1
13048464015616	2181970266880	0	183	false	2	17	2	[1, 4, 10, 261, 264, 513, 516, 520, 768, 773, 776, 1033, 1288, 1540, 1544, 1800, 2058]	[2, 6]	1	1
9749862023168	2181869601280	1	15	true	2	12	2	[1, 4, 8, 12, 18, 20, 24, 30, 264, 278, 280, 538]	[1, 5]	-1	1
13048464277760	2181971053320	1	339	false	2	20	2	[1, 4, 8, 12, 18, 20, 24, 28, 33, 256, 262, 264, 270, 280, 286, 288, 514, 522, 524, 546]	[1, 5]	-1	1
9715501498368	2181894242304	0	13	true	2	12	2	[1, 4, 8, 13, 16, 21, 24, 30, 257, 260, 281, 286]	[2, 6]	1	1
9749996507392	2181970791168	0	199	false	2	18	4	[1, 5, 261, 265, 513, 516, 520, 768, 773, 776, 1033, 1288, 1540, 1544, 1797, 1800, 2054, 2058]	[2, 6, 262, 266]	2	1
9749996507392	2181903942408	0	185	false	2	17	4	[1, 4, 8, 13, 16, 20, 24, 30, 257, 260, 265, 276, 281, 284, 517, 520, 541]	[2, 6, 262, 266]	2	1
9749996507392	2181971053320	1	385	false	2	19	4	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 278, 280, 286, 290, 514, 532, 538, 546]	[1, 5, 261, 265]	-2	1
13022828433664	2130430659336	0	170	false	2	19	1	[2, 4, 9, 12, 16, 20, 26, 34, 256, 269, 272, 277, 280, 286, 290, 524, 529, 537, 542]	[1]	-1	2
13040008302848	2164789349128	0	15	true	2	20	1	[2, 4, 8, 13, 16, 20, 24, 30, 38, 262, 273, 276, 281, 284, 290, 294, 528, 533, 541, 546]	[1]	-1	1
13040008302848	2181970791176	1	301	false	2	21	1	[0, 4, 8, 14, 16, 20, 24, 29, 37, 258, 260, 274, 276, 282, 284, 289, 293, 528, 534, 542, 545]	[2]	1	1
9191499497536	532579614816	1	1	true	2	10	2	[0, 4, 8, 14, 16, 258, 260, 266, 518, 520]	[1, 5]	-1	4
13048464015424	2181963974752	0	54	true	2	17	2	[1, 4, 10, 261, 264, 516, 520, 776, 1033, 1280, 1285, 1288, 1537, 1540, 1544, 1800, 2058]	[2, 6]	1	1
9200089694272	2164665614432	0	1	true	2	13	2	[1, 5, 8, 13, 16, 20, 26, 30, 273, 278, 286, 528, 533]	[2, 6]	1	3
9749862285376	2181864095848	1	156	false	2	16	2	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 270, 280, 514, 522, 524]	[1, 5]	-1	1
13048397168704	2181864095848	0	168	false	2	17	2	[1, 4, 10, 261, 264, 513, 516, 520, 768, 773, 776, 1033, 1288, 1540, 1544, 1800, 2058]	[2, 6]	1	1
13048464277568	2181964761192	1	310	false	2	20	2	[1, 4, 8, 12, 18, 20, 24, 28, 33, 256, 262, 264, 270, 280, 286, 288, 514, 522, 524, 546]	[1, 5]	-1	1
9741406310464	2181897388128	0	109	false	2	14	4	[0, 4, 8, 13, 16, 20, 25, 257, 260, 265, 276, 281, 517, 520]	[2, 6, 262, 266]	2	1
9741406310464	2181964499040	1	143	false	2	16	4	[0, 4, 8, 14, 16, 20, 26, 258, 260, 266, 276, 282, 286, 518, 520, 542]	[1, 5, 261, 265]	-2	1
9749996507136	2181963450368	0	103	false	2	16	4	[1, 5, 261, 265, 516, 520, 776, 1033, 1285, 1288, 1542, 1544, 1797, 1800, 2054, 2058]	[2, 6, 262, 266]	2	1
9749996507136	2181964498976	1	180	false	2	17	4	[1, 4, 8, 12, 18, 20, 24, 30, 257, 262, 264, 270, 280, 286, 290, 522, 546]	[1, 5, 261, 265]	-2	1
9749996507200	2181964499040	0	487	false	2	18	4	[1, 5, 261, 265, 516, 520, 776, 1033, 1280, 1285, 1288, 1537, 1540, 1544, 1797, 1800, 2054, 2058]	[2, 6, 262, 266]	2	1
9689866965056	2164717781096	1	64	true	2	15	4	[2, 4, 8, 14, 16, 22, 258, 260, 274, 276, 282, 284, 528, 534, 542]	[1, 5, 261, 265]	-2	1
9749996507136	1082335690792	0	11	true	2	14	4	[0, 4, 9, 12, 16, 20, 26, 258, 269, 272, 277, 280, 529, 537]	[2, 6, 262, 266]	2	2
9749996507136	2181897650216	1	134	false	2	16	4	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 270, 280, 286, 514, 522]	[1, 5, 261, 265]	-2	1
9749996507200	2181897650280	0	357	false	2	17	4	[1, 4, 8, 13, 16, 20, 24, 30, 257, 260, 273, 276, 281, 284, 528, 533, 541]	[2, 6, 262, 266]	2	1
9749996507200	2181964761192	1	845	false	2	19	4	[1, 4, 8, 12, 18, 20, 24, 30, 256, 262, 264, 270, 280, 286, 290, 514, 522, 524, 546]	[1, 5, 261, 265]	-2	1
2044422262848	2164715946080	0	1	true	2	13	1	[0, 4, 8, 13, 16, 20, 26, 257, 260, 273, 278, 528, 533]	[2]	1	1
13040008302656	2181964499048	1	274	false	2	21	1	[0, 4, 8, 14, 16, 20, 24, 29, 37, 258, 260, 266, 276, 282, 284, 289, 293, 518, 520, 542, 545]	[2]	1	1
953499783168	498233245704	0	1	true	2	10	1	[1, 4, 10, 264, 522, 776, 1033, 1288, 1540, 1546]	[2]	1	1
11098531037504	1580673797056	1	1	true	2	15	2	[1, 4, 10, 14, 22, 25, 270, 274, 278, 280, 516, 522, 524, 530, 538]	[1, 5]	-1	2
12498690638080	2147525853960	0	11	true	2	16	2	[1, 4, 10, 264, 522, 776, 1033, 1280, 1285, 1288, 1537, 1545, 1797, 1800, 2054, 2058]	[2, 6]	1	1
13048463229248	2147609742280	1	146	false	2	20	2	[1, 4, 8, 12, 18, 20, 25, 28, 33, 256, 262, 264, 270, 288, 514, 522, 524, 530, 532, 546]	[1, 5]	-1	1
9621146177856	2061643023296	0	6	true	2	11	4	[0, 5, 8, 13, 265, 268, 273, 517, 520, 524, 529]	[2, 6, 262, 266]	2	4
9749995458880	2147609742280	1	100	false	2	19	4	[1, 4, 9, 12, 18, 20, 24, 30, 256, 278, 280, 286, 290, 514, 524, 530, 532, 538, 546]	[1, 5, 261, 265]	-2	1
8899574894912	1580673797056	1	1	true	2	14	4	[1, 4, 10, 14, 22, 270, 274, 278, 282, 516, 522, 524, 530, 538]	[1, 5, 261, 265]	-2	2
13040007254336	2147609480136	1	144	false	2	21	1	[0, 5, 8, 14, 16, 20, 24, 29, 37, 274, 276, 282, 284, 289, 293, 520, 526, 528, 534, 542, 545]	[2]	1	2
129051660352	51610388576	0	1	true	2	10	4	[0, 5, 10, 257, 260, 264, 517, 520, 774, 778]	[0, 5, 258, 262]	1/2	4
13048380391744	1632091505128	0	25	true	2	18	2	[1, 4, 10, 261, 264, 513, 516, 520, 768, 773, 776, 1025, 1033, 1280, 1288, 1546, 1800, 2058]	[2, 6]	1	2
13014086713408	1632157567080	1	6	true	2	17	2	[1, 4, 9, 12, 18, 20, 26, 28, 33, 256, 278, 286, 288, 514, 532, 538, 546]	[1, 5]	-1	1
13048447500608	1632158616040	1	155	false	2	20	2	[1, 4, 8, 12, 18, 20, 25, 28, 33, 256, 262, 264, 270, 288, 514, 522, 524, 530, 532, 546]	[1, 5]	-1	1
13039991525696	1632158353896	1	106	false	2	21	1	[0, 4, 8, 14, 16, 21, 24, 29, 37, 258, 260, 266, 284, 289, 293, 518, 520, 526, 528, 542, 545]	[2]	1	1
2052995682624	1632091242976	0	1	true	2	16	1	[0, 6, 8, 13, 16, 20, 24, 30, 273, 276, 281, 286, 520, 525, 528, 533]	[2]	1	3
12979744801088	1941452884968	1	113	false	2	21	2	[1, 4, 8, 12, 25, 28, 33, 256, 262, 264, 270, 280, 286, 288, 514, 522, 524, 530, 532, 538, 546]	[1, 5]	-1	1
9105818259456	824760601088	0	12	true	2	12	2	[0, 5, 22, 257, 260, 265, 268, 274, 278, 517, 525, 530]	[0, 6]	1/2	1
12971288826176	1941452622824	1	369	false	2	22	1	[0, 5, 16, 20, 24, 29, 37, 258, 260, 274, 276, 282, 284, 289, 293, 518, 520, 526, 528, 534, 542, 545]	[2]	1	1
12773586370880	1219892087784	1	107	false	2	21	2	[1, 4, 8, 12, 25, 28, 33, 256, 262, 264, 270, 280, 286, 288, 514, 522, 524, 530, 532, 538, 546]	[1, 5]	-1	1
9414854574400	103099663328	1	10	true	2	12	2	[1, 4, 10, 264, 522, 768, 774, 776, 1026, 1028, 1034, 1286]	[1, 5]	-1	1
9475118600512	1219891825632	0	133	false	2	19	4	[1, 5, 261, 265, 513, 516, 522, 768, 1025, 1280, 1285, 1288, 1537, 1540, 1544, 1797, 1800, 2054, 2058]	[2, 6, 262, 266]	2	1
9440757551424	1219823141856	0	11	true	2	14	4	[1, 5, 258, 260, 265, 520, 777, 1024, 1029, 1032, 1281, 1289, 1536, 1794]	[2, 6, 262, 266]	2	1
9475118600512	1219892087784	1	319	false	2	20	4	[1, 4, 8, 12, 25, 30, 256, 262, 264, 270, 280, 286, 290, 514, 522, 524, 530, 532, 538, 546]	[1, 5, 261, 265]	-2	1
3968768938304	1202643272680	0	1	true	2	18	1	[2, 4, 8, 22, 24, 30, 262, 265, 276, 281, 286, 290, 517, 520, 525, 528, 533, 546]	[1]	-1	1
4252237041728	1907070077160	1	18	true	2	13	10	[1, 4, 8, 12, 18, 256, 262, 264, 270, 514, 522, 524, 530]	[1, 4, 8, 13, 261, 266, 268, 273, 526, 529]	-2	3
9191633719664	2190478935008	1	8	true	2	19	4	[2, 4, 8, 12, 18, 20, 26, 30, 262, 264, 270, 278, 286, 517, 520, 524, 530, 532, 538]	[1, 5, 261, 265]	-2	2
8805103178096	1881258066912	1	2	true	2	19	4	[0, 5, 258, 260, 265, 518, 520, 770, 774, 776, 1026, 1034, 1286, 1288, 1538, 1540, 1546, 1794, 1798]	[1, 5, 261, 265]	-2	2
9749997031792	2194790810592	0	188	false	2	23	4	[1, 4, 8, 12, 16, 21, 24, 28, 33, 257, 262, 264, 268, 273, 281, 284, 289, 522, 524, 528, 533, 536, 541]	[2, 6, 262, 266]	2	2
9749997031792	2194857921504	1	189	false	2	25	4	[2, 4, 8, 12, 16, 22, 24, 28, 34, 258, 261, 264, 268, 274, 282, 284, 290, 294, 521, 524, 528, 534, 536, 542, 550]	[1, 5, 261, 265]	-2	2
11064306569584	240530228192	0	8	true	2	13	6	[1, 4, 9, 12, 16, 22, 261, 269, 272, 277, 521, 524, 529]	[2, 6, 262, 266, 514, 518]	3	3
12095098720624	1683672794080	1	10	true	2	11	9	[1, 4, 8, 14, 16, 22, 258, 260, 266, 274, 518]	[1, 5, 261, 265, 513, 517, 768, 774, 1026]	-2	2
13022827384832	2134652354624	0	18	true	2	17	2	[2, 4, 9, 12, 16, 20, 26, 34, 257, 261, 272, 277, 282, 286, 290, 517, 542]	[1, 5]	-1	1
13022827385088	2134660744128	1	102	false	2	21	2	[1, 4, 10, 12, 16, 20, 25, 33, 258, 262, 270, 272, 278, 281, 285, 289, 518, 522, 524, 530, 541]	[2, 6]	1	2
13022827385184	2134660744160	0	108	false	2	22	2	[0, 4, 9, 12, 17, 30, 257, 261, 269, 272, 277, 282, 286, 290, 514, 516, 521, 524, 528, 532, 538, 546]	[1, 5]	-1	2
13022827385184	2186200351712	1	110	false	2	23	2	[1, 5, 261, 265, 513, 517, 768, 774, 1024, 1028, 1034, 1280, 1286, 1288, 1538, 1546, 1792, 1798, 1800, 2048, 2054, 2056, 2306]	[2, 6]	1	2
11107255193952	1645034472416	1	1	true	2	19	6	[2, 4, 10, 12, 16, 22, 26, 34, 258, 270, 274, 282, 286, 290, 524, 528, 534, 536, 542]	[1, 5, 261, 265, 513, 517]	-3	2
12369976365168	2130349392608	0	3	true	2	21	1	[2, 6, 262, 266, 514, 518, 768, 773, 1025, 1280, 1285, 1537, 1545, 1793, 1797, 1800, 2053, 2056, 2308, 2314, 2566]	[1]	-1	1
